Timestamp,Callsign,BaseCallsign,GridSquare,Frequency,Mode,Baud,Power,Height,Gain,Direction,OperatingHours,ServiceCode
/Date(1623440160000-0000)/,9W2RUT,9W2RUT,OJ02UX,7093,41,600,100,25,0,0,00-23,PUBLIC
/Date(1623443280000-0000)/,AA1LO-10,AA1LO,FN43QH,145730000,0,1200,0,0,0,0,00-23,PUBLIC
/Date(1623443760000-0000)/,AA4RL-10,AA4RL,EM67LS,145010000,0,1200,50,25,0,0,00-23,PUBLIC
/Date(1623449760000-0000)/,AA5DE-10,AA5DE,EM10DP,145610000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623444300000-0000)/,AA5QJ-10,AA5QJ,DM26IE,145050000,0,1200,55,25,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,AB1DR,AB1DR,EM26VD,7064000,41,600,100,25,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,AB1DR,AB1DR,EM26VD,7064000,53,600,100,25,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,AB1DR,AB1DR,EM26VD,14097500,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,AB1DR,AB1DR,EM26VD,14097500,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623444240000-0000)/,AB1PH-10,AB1PH,FN42JD,145090000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623449340000-0000)/,AB3U-10,AB3U,FM07AG,145090000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623447900000-0000)/,AB3YY-10,AB3YY,FM19SA,145010000,0,1200,50,25,0,0,00-23,PUBLIC
/Date(1623447900000-0000)/,AB3YY-10,AB3YY,FM19SA,145010000,51,1200,25,25,0,0,00-23,PUBLIC
/Date(1623446040000-0000)/,AB4CD-10,AB4CD,EM64KO,145070000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623442920000-0000)/,AB4NX,AB4NX,EM74UL,3588500,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623442920000-0000)/,AB4NX,AB4NX,EM74UL,3588500,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623442920000-0000)/,AB4NX,AB4NX,EM74UL,3588500,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623442920000-0000)/,AB4NX,AB4NX,EM74UL,7103000,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623442920000-0000)/,AB4NX,AB4NX,EM74UL,7103000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623442920000-0000)/,AB4NX,AB4NX,EM74UL,7103000,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623442920000-0000)/,AB4NX,AB4NX,EM74UL,28134000,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623442920000-0000)/,AB4NX,AB4NX,EM74UL,28134000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623442920000-0000)/,AB4NX,AB4NX,EM74UL,28134000,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623443640000-0000)/,AB4NX-10,AB4NX,EM74UL,145710000,0,1200,50,25,0,0,00-23,PUBLIC
/Date(1623443400000-0000)/,AB8M-10,AB8M,EN91DI,145010000,0,1200,20,20,6,0,00-23,PUBLIC
/Date(1623448200000-0000)/,AC2FH,AC2FH,FN13VD,145070000,51,1200,25,25,0,0,00-23,PUBLIC
/Date(1623442800000-0000)/,AC2SV,AC2SV,FN20UR,3591700,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623442800000-0000)/,AC2SV,AC2SV,FN20UR,3591700,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623449160000-0000)/,AC4ZR-10,AC4ZR,EM94KX,145010000,0,1200,35,0,0,0,00-23,PUBLIC
/Date(1623449160000-0000)/,AC4ZR-10,AC4ZR,EM94KX,145090000,0,1200,35,0,0,0,00-23,PUBLIC
/Date(1623449160000-0000)/,AC4ZR-10,AC4ZR,EM94KX,446500000,0,1200,35,0,0,0,00-23,PUBLIC
/Date(1623447900000-0000)/,AC7BR-10,AC7BR,DN40AM,145050000,0,1200,20,15,8,0,00-23,PUBLIC
/Date(1623444180000-0000)/,AC7II-10,AC7II,DN41BN,145050000,0,1200,50,25,0,0,00-23,PUBLIC
/Date(1623444180000-0000)/,AC7II-10,AC7II,DN41BN,145050000,51,1200,50,25,0,0,00-23,PUBLIC
/Date(1623445440000-0000)/,AD5CA-10,AD5CA,EL17HQ,145010000,0,1200,40,25,0,0,00-23,PUBLIC
/Date(1623447960000-0000)/,AD5EO,AD5EO,EM34QN,3584000,41,600,100,25,0,0,00-23,PUBLIC
/Date(1623447960000-0000)/,AD5EO,AD5EO,EM34QN,3584000,53,600,100,25,0,0,00-23,PUBLIC
/Date(1623447960000-0000)/,AD5EO,AD5EO,EM34QN,3590000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623447960000-0000)/,AD5EO,AD5EO,EM34QN,3590000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623448020000-0000)/,AD5EO,AD5EO,EM34QN,7096000,41,600,100,25,0,0,00-23,PUBLIC
/Date(1623447960000-0000)/,AD5EO,AD5EO,EM34QN,7096000,53,600,100,25,0,0,00-23,PUBLIC
/Date(1623447960000-0000)/,AD5EO,AD5EO,EM34QN,7103000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623447960000-0000)/,AD5EO,AD5EO,EM34QN,7103000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623444000000-0000)/,AD5EO-10,AD5EO,EM34RN,145030000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623448200000-0000)/,AD5HM,AD5HM,EM53OK,3592500,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623448200000-0000)/,AD5HM,AD5HM,EM53OK,3592500,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623447900000-0000)/,AD7DD-10,AD7DD,DN17LR,145030000,0,1200,10,25,0,0,00-23,PUBLIC
/Date(1623445380000-0000)/,AD9OV-10,AD9OV,EM58HV,145610000,0,1200,100,60,7,0,00-23,PUBLIC
/Date(1623448680000-0000)/,AE2A-10,AE2A,EL98LM,144970000,52,9600,50,25,0,0,00-23,PUBLIC
/Date(1623448260000-0000)/,AE2A-10,AE2A,EL98LM,145070000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623448260000-0000)/,AE2A-10,AE2A,EL98LM,441050000,52,9600,25,25,0,0,00-23,PUBLIC
/Date(1623443760000-0000)/,AE4ML-10,AE4ML,FM18CE,145550000,0,1200,45,25,0,0,00-23,PUBLIC
/Date(1623443700000-0000)/,AE4ML-11,AE4ML,FM08XK,145530000,52,9600,25,25,0,0,00-23,PUBLIC
/Date(1623447480000-0000)/,AE5ME-13,AE5ME,EM26BA,3596500,50,0,50,0,0,0,00-23,PUBLIC
/Date(1623447480000-0000)/,AE5ME-13,AE5ME,EM26BA,7101500,50,0,50,0,0,0,00-23,PUBLIC
/Date(1623448320000-0000)/,AE6EQ-7,AE6EQ,CM95PH,446950000,3,9600,25,25,0,0,00-23,PUBLIC
/Date(1623447180000-0000)/,AE7LW-10,AE7LW,CN88RJ,145050000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623447180000-0000)/,AE7LW-11,AE7LW,CN88RJ,145050000,51,1200,25,25,0,0,00-23,PUBLIC
/Date(1623447180000-0000)/,AE7LW-12,AE7LW,CN88RJ,440950000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623447240000-0000)/,AE7ZQ-10,AE7ZQ,CN85RM,144990000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623444120000-0000)/,AF4PM-10,AF4PM,CN88ML,145690000,0,1200,50,0,0,0,00-23,PUBLIC
/Date(1623450000000-0000)/,AF5NG-10,AF5NG,EM51BG,145010000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623450000000-0000)/,AF5NG-10,AF5NG,EM51BG,145010000,51,1200,25,25,0,0,00-23,PUBLIC
/Date(1623445440000-0000)/,AF6NV-10,AF6NV,DM14JD,144970000,0,1200,10,0,0,0,00-23,PUBLIC
/Date(1623443640000-0000)/,AF9W-10,AF9W,CN87TW,145630000,0,1200,20,20,3,0,00-23,PUBLIC
/Date(1623447840000-0000)/,AG4ZR-10,AG4ZR,EM73QF,145710000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623444660000-0000)/,AG6AG-10,AG6AG,DM04NE,145050000,0,1200,25,0,0,0,00-23,PUBLIC
/Date(1623439320000-0000)/,AG6MO-10,AG6MO,DM14EC,145090000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623448560000-0000)/,AG6QO,AG6QO,CM98AM,3586500,13,0,0,0,0,0,00-23,PUBLIC
/Date(1623448560000-0000)/,AG6QO,AG6QO,CM98AM,7103500,13,0,0,0,0,0,00-23,PUBLIC
/Date(1623448560000-0000)/,AG6QO,AG6QO,CM98AM,14111000,13,0,0,0,0,0,00-23,PUBLIC
/Date(1623448560000-0000)/,AG6QO-10,AG6QO,CM98AM,144370000,0,1200,0,0,0,0,00-23,PUBLIC
/Date(1623444660000-0000)/,AH2G,AH2G,QK23KM,146860000,52,9600,25,25,0,0,00-23,PUBLIC
/Date(1623444660000-0000)/,AH2G-10,AH2G,QK23KM,146860000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623444540000-0000)/,AH6JA,AH6JA,BK29KQ,145090000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623444540000-0000)/,AH6JA,AH6JA,BK29KQ,145090000,51,1200,25,25,0,0,00-23,PUBLIC
/Date(1623448320000-0000)/,AH6JA-10,AH6JA,BK29KQ,145090000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623444840000-0000)/,AH6QK,AH6QK,BL11CJ,3596000,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623444840000-0000)/,AH6QK,AH6QK,BL11CJ,3596000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623444840000-0000)/,AH6QK,AH6QK,BL11CJ,7101300,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623444840000-0000)/,AH6QK,AH6QK,BL11CJ,7101300,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623444840000-0000)/,AH6QK,AH6QK,BL11CJ,7109300,12,600,100,25,0,0,00-23,PUBLIC
/Date(1623444840000-0000)/,AH6QK,AH6QK,BL11CJ,7109300,53,600,100,25,0,0,00-23,PUBLIC
/Date(1623444840000-0000)/,AH6QK,AH6QK,BL11CJ,10141500,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623444840000-0000)/,AH6QK,AH6QK,BL11CJ,10141500,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623444840000-0000)/,AH6QK,AH6QK,BL11CJ,14110500,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623444840000-0000)/,AH6QK,AH6QK,BL11CJ,14110500,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623444900000-0000)/,AH6QK,AH6QK,BL11CJ,145070000,52,9600,25,25,0,0,00-23,PUBLIC
/Date(1623444900000-0000)/,AH6QK-10,AH6QK,BL11CJ,145070000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623446640000-0000)/,AH7RF,AH7RF,BL11BH,145070000,51,1200,25,25,0,0,00-23,PUBLIC
/Date(1623446640000-0000)/,AH7RF-10,AH7RF,BL11BH,145070000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623447840000-0000)/,AI4RC-10,AI4RC,EM97SD,145730000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623450060000-0000)/,AI4RC-9,AI4RC,EM97EP,145730000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623446220000-0000)/,AI5RC-10,AI5RC,EL09SK,145090000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623446220000-0000)/,AI5RC-10,AI5RC,EL09SK,145090000,51,1200,25,25,0,0,00-23,PUBLIC
/Date(1623444780000-0000)/,AI6EE-10,AI6EE,CM88RC,144910000,0,1200,10,20,5,0,00-23,PUBLIC
/Date(1623445920000-0000)/,AI7HH,AI7HH,DM33TM,3596000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623445920000-0000)/,AI7HH,AI7HH,DM33TM,7103800,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623445920000-0000)/,AI7HH,AI7HH,DM33TM,14107500,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623449880000-0000)/,AI7HH-10,AI7HH,DM33TM,145010000,0,1200,50,25,0,0,00-23,PUBLIC
/Date(1623449880000-0000)/,AI7HH-10,AI7HH,DM33TM,145010000,52,9600,50,25,0,0,00-23,PUBLIC
/Date(1623449700000-0000)/,AI9F-10,AI9F,EM58SQ,145610000,0,1200,100,60,7,0,00-23,PUBLIC
/Date(1623442800000-0000)/,AJ4FW,AJ4FW,FM07BC,3595000,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623442800000-0000)/,AJ4FW,AJ4FW,FM07BC,3595000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623442800000-0000)/,AJ4FW,AJ4FW,FM07BC,3595000,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623442800000-0000)/,AJ4FW,AJ4FW,FM07BC,7103600,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623442800000-0000)/,AJ4FW,AJ4FW,FM07BC,7103600,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623442800000-0000)/,AJ4FW,AJ4FW,FM07BC,7103600,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623442800000-0000)/,AJ4FW,AJ4FW,FM07BC,10146400,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623442800000-0000)/,AJ4FW,AJ4FW,FM07BC,10146400,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623442800000-0000)/,AJ4FW,AJ4FW,FM07BC,10146400,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623442800000-0000)/,AJ4FW,AJ4FW,FM07BC,14098100,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623442800000-0000)/,AJ4FW,AJ4FW,FM07BC,14098100,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623442800000-0000)/,AJ4FW,AJ4FW,FM07BC,14098100,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623447480000-0000)/,AJ4FW-10,AJ4FW,FM07BC,145050000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623447480000-0000)/,AJ4FW-10,AJ4FW,FM07BC,145070000,52,9600,25,25,0,0,00-23,PUBLIC
/Date(1623446520000-0000)/,AJ4GU,AJ4GU,EM83AL,7089500,41,600,100,25,0,0,00-23,PUBLIC
/Date(1623446520000-0000)/,AJ4GU,AJ4GU,EM83AL,7103800,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623446520000-0000)/,AJ4GU,AJ4GU,EM83AL,7103800,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623444600000-0000)/,AJ4GU-10,AJ4GU,EM83AL,145550000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623449220000-0000)/,AJ7C,AJ7C,DM04TA,3597000,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623449280000-0000)/,AJ7C,AJ7C,DM04TA,3597000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623449280000-0000)/,AJ7C,AJ7C,DM04TA,3597000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623449280000-0000)/,AJ7C,AJ7C,DM04TA,7102000,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623449280000-0000)/,AJ7C,AJ7C,DM04TA,7102000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623449280000-0000)/,AJ7C,AJ7C,DM04TA,7102000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623449280000-0000)/,AJ7C,AJ7C,DM04TA,14108000,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623449280000-0000)/,AJ7C,AJ7C,DM04TA,14108000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623449280000-0000)/,AJ7C,AJ7C,DM04TA,14108000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623448560000-0000)/,AJ7C-10,AJ7C,DM04TA,145030000,51,1200,25,25,0,0,00-23,PUBLIC
/Date(1623448500000-0000)/,AJ7C-10,AJ7C,DM04TA,145050000,0,1200,50,25,0,0,00-23,PUBLIC
/Date(1623448560000-0000)/,AJ7C-10,AJ7C,DM04TA,431125000,3,9600,50,25,0,0,00-23,PUBLIC
/Date(1623449100000-0000)/,AK4SK,AK4SK,EM60VL,3570000,41,600,100,25,0,0,23-12,PUBLIC
/Date(1623449100000-0000)/,AK4SK,AK4SK,EM60VL,3570000,53,600,100,25,0,0,23-12,PUBLIC
/Date(1623449100000-0000)/,AK4SK,AK4SK,EM60VL,3591000,43,600,100,25,0,0,23-12,PUBLIC
/Date(1623449100000-0000)/,AK4SK,AK4SK,EM60VL,3591000,50,600,100,25,0,0,23-12,PUBLIC
/Date(1623449100000-0000)/,AK4SK,AK4SK,EM60VL,7064000,41,600,100,25,0,0,10-05,PUBLIC
/Date(1623449100000-0000)/,AK4SK,AK4SK,EM60VL,7064000,53,600,100,25,0,0,10-05,PUBLIC
/Date(1623449100000-0000)/,AK4SK,AK4SK,EM60VL,7102700,43,600,100,25,0,0,10-05,PUBLIC
/Date(1623449100000-0000)/,AK4SK,AK4SK,EM60VL,7102700,50,600,100,25,0,0,10-05,PUBLIC
/Date(1623449100000-0000)/,AK4SK,AK4SK,EM60VL,10130000,41,600,100,25,0,0,12-03,PUBLIC
/Date(1623449100000-0000)/,AK4SK,AK4SK,EM60VL,10130000,53,600,100,25,0,0,12-03,PUBLIC
/Date(1623449100000-0000)/,AK4SK,AK4SK,EM60VL,10145500,43,600,100,25,0,0,12-03,PUBLIC
/Date(1623449100000-0000)/,AK4SK,AK4SK,EM60VL,10145500,50,600,100,25,0,0,12-03,PUBLIC
/Date(1623449100000-0000)/,AK4SK,AK4SK,EM60VL,14065000,41,600,100,25,0,0,13-22,PUBLIC
/Date(1623449100000-0000)/,AK4SK,AK4SK,EM60VL,14065000,53,600,100,25,0,0,13-22,PUBLIC
/Date(1623449100000-0000)/,AK4SK,AK4SK,EM60VL,14103500,43,600,100,25,0,0,13-22,PUBLIC
/Date(1623449100000-0000)/,AK4SK,AK4SK,EM60VL,14103500,50,600,100,25,0,0,13-22,PUBLIC
/Date(1623447600000-0000)/,AK4ZX,AK4ZX,EM75KA,3589000,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623447600000-0000)/,AK4ZX,AK4ZX,EM75KA,3589000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623447600000-0000)/,AK4ZX,AK4ZX,EM75KA,7103500,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623447600000-0000)/,AK4ZX,AK4ZX,EM75KA,7103500,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623447600000-0000)/,AK4ZX,AK4ZX,EM75KA,10146200,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623447600000-0000)/,AK4ZX,AK4ZX,EM75KA,10146200,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623447600000-0000)/,AK4ZX,AK4ZX,EM75KA,14110500,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623447600000-0000)/,AK4ZX,AK4ZX,EM75KA,14110500,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623447000000-0000)/,AK4ZX-12,AK4ZX,EM75KA,145050000,3,9600,50,25,0,0,00-23,PUBLIC
/Date(1623447000000-0000)/,AK4ZX-12,AK4ZX,EM75KA,145050000,52,9600,50,25,0,0,00-23,PUBLIC
/Date(1623447420000-0000)/,AK4ZX-13,AK4ZX,EM85AP,145100000,3,9600,25,25,0,0,00-23,PUBLIC
/Date(1623449940000-0000)/,AK7WS-10,AK7WS,DN26VJ,144390000,0,1200,10,0,0,0,00-23,PUBLIC
/Date(1623445860000-0000)/,AL1Q-10,AL1Q,DN06UB,145070000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623445260000-0000)/,AL4O-10,AL4O,BP61TD,145100000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623441840000-0000)/,BD4OS,BD4OS,PM17BM,3597000,19,600,100,25,0,0,23-13,PUBLIC
/Date(1623441840000-0000)/,BD4OS,BD4OS,PM17BM,5363000,19,600,100,25,0,0,00-23,PUBLIC
/Date(1623441840000-0000)/,BD4OS,BD4OS,PM17BM,7094000,19,600,100,25,0,0,00-23,PUBLIC
/Date(1623441840000-0000)/,BD4OS,BD4OS,PM17BM,10147000,19,600,100,25,0,0,23-13,PUBLIC
/Date(1623441840000-0000)/,BD4OS,BD4OS,PM17BM,14115000,19,600,100,25,0,0,23-13,PUBLIC
/Date(1623441840000-0000)/,BD4OS,BD4OS,PM17BM,18109500,19,600,100,25,0,0,23-13,PUBLIC
/Date(1623441840000-0000)/,BD4OS,BD4OS,PM17BM,21110000,19,600,100,25,0,0,23-13,PUBLIC
/Date(1623445560000-0000)/,C91PM-4,C91PM,KG64HA,144950000,0,1200,5,25,0,0,00-23,PUBLIC
/Date(1623448140000-0000)/,CT1CPS,CT1CPS,IM59NE,3610000,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623448140000-0000)/,CT1CPS,CT1CPS,IM59NE,3610000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623448140000-0000)/,CT1CPS,CT1CPS,IM59NE,3610000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623448140000-0000)/,CT1CPS,CT1CPS,IM59NE,7046000,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623448140000-0000)/,CT1CPS,CT1CPS,IM59NE,7046000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623448140000-0000)/,CT1CPS,CT1CPS,IM59NE,7046000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623448140000-0000)/,CT1CPS,CT1CPS,IM59NE,10146300,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623448140000-0000)/,CT1CPS,CT1CPS,IM59NE,10146300,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623448140000-0000)/,CT1CPS,CT1CPS,IM59NE,10146300,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623448140000-0000)/,CT1CPS,CT1CPS,IM59NE,14105000,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623448140000-0000)/,CT1CPS,CT1CPS,IM59NE,14105000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623448140000-0000)/,CT1CPS,CT1CPS,IM59NE,14105000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623448140000-0000)/,CT1CPS,CT1CPS,IM59NE,18107500,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623448140000-0000)/,CT1CPS,CT1CPS,IM59NE,18107500,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623448140000-0000)/,CT1CPS,CT1CPS,IM59NE,18107500,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623444480000-0000)/,CT1EBQ-10,CT1EBQ,IM58GR,14105000,0,300,100,10,3,0,00-23,PUBLIC
/Date(1623444480000-0000)/,CT1EBQ-10,CT1EBQ,IM58GR,144800000,0,1200,25,20,3,0,00-23,PUBLIC
/Date(1623444480000-0000)/,CT1EBQ-10,CT1EBQ,IM58GR,145825000,0,1200,25,20,3,0,00-23,PUBLIC
/Date(1623444480000-0000)/,CT1EBQ-10,CT1EBQ,IM58GR,432500000,3,9600,25,20,3,0,00-23,PUBLIC
/Date(1623450120000-0000)/,DA5UDI,DA5UDI,JO30QJ,7051400,17,0,80,10,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,DA5UDI,DA5UDI,JO30QJ,7051400,30,600,80,10,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,DA5UDI,DA5UDI,JO30QJ,7051400,43,0,80,10,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,DA5UDI,DA5UDI,JO30QJ,14094900,12,0,80,10,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,DA5UDI,DA5UDI,JO30QJ,14094900,30,600,80,10,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,DA5UDI,DA5UDI,JO30QJ,14094900,41,0,80,10,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,DA5UDI,DA5UDI,JO30QJ,14102400,17,0,80,10,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,DA5UDI,DA5UDI,JO30QJ,14102400,30,600,80,10,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,DA5UDI,DA5UDI,JO30QJ,14102400,43,0,80,10,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,DA5UDI,DA5UDI,JO30QJ,14110400,17,0,80,10,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,DA5UDI,DA5UDI,JO30QJ,14110400,30,600,80,10,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,DA5UDI,DA5UDI,JO30QJ,14110400,43,0,80,10,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,DA5UDI-10,DA5UDI,JO30QJ,144800000,0,1200,10,15,3,0,00-23,PUBLIC
/Date(1623450120000-0000)/,DA5UDI-10,DA5UDI,JO30QJ,438150000,0,1200,10,15,3,0,00-23,PUBLIC
/Date(1623450120000-0000)/,DA5UDI-10,DA5UDI,JO30QJ,439825000,3,9600,10,15,3,0,00-23,PUBLIC
/Date(1623443820000-0000)/,DB0BES,DB0BES,JO62TF,3601500,17,600,100,25,0,0,00-23,PUBLIC
/Date(1623443820000-0000)/,DB0BES,DB0BES,JO62TF,3601500,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623443820000-0000)/,DB0BES,DB0BES,JO62TF,3604000,17,600,100,25,0,0,00-23,PUBLIC
/Date(1623443820000-0000)/,DB0BES,DB0BES,JO62TF,3604000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623443820000-0000)/,DB0BES,DB0BES,JO62TF,7052800,17,600,100,25,0,0,00-23,PUBLIC
/Date(1623443820000-0000)/,DB0BES,DB0BES,JO62TF,7052800,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623443820000-0000)/,DB0BES,DB0BES,JO62TF,7059800,17,600,100,25,0,0,00-23,PUBLIC
/Date(1623443820000-0000)/,DB0BES,DB0BES,JO62TF,7059800,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623443640000-0000)/,DB0LC-10,DB0LC,JN47WN,438050000,0,1200,10,25,0,0,00-23,PUBLIC
/Date(1623450120000-0000)/,DB0LX-10,DB0LX,JN48NX,438425000,0,1200,5,0,0,0,00-23,PUBLIC
/Date(1623445560000-0000)/,DB0NOT,DB0NOT,JN58TB,3603500,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623445560000-0000)/,DB0NOT,DB0NOT,JN58TB,3607500,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623445560000-0000)/,DB0NOT,DB0NOT,JN58TB,7050500,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623446040000-0000)/,DB0NTS,DB0NTS,JN49MP,3593500,12,0,0,0,0,0,20-22,PUBLIC
/Date(1623446040000-0000)/,DB0NTS,DB0NTS,JN49MP,14108000,17,0,0,0,0,0,16-19,PUBLIC
/Date(1623445080000-0000)/,DB0SEL-10,DB0SEL,JN48IV,438400000,3,9600,10,25,0,0,00-23,PUBLIC
/Date(1623447120000-0000)/,DB0ZAV,DB0ZAV,JO40JF,3597500,17,600,100,25,0,0,00-23,PUBLIC
/Date(1623447120000-0000)/,DB0ZAV,DB0ZAV,JO40JF,3597500,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623447120000-0000)/,DB0ZAV,DB0ZAV,JO40JF,3597500,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623447120000-0000)/,DB0ZAV,DB0ZAV,JO40JF,7051000,17,600,100,25,0,0,00-23,PUBLIC
/Date(1623447120000-0000)/,DB0ZAV,DB0ZAV,JO40JF,7051000,43,600,100,25,0,0,00-23,PUBLIC
